sent1qr0cu0ka3jmhsgcvx2tj4p90kym6ft5kxfr4v0,0.886758
sent1qyfxc5ghde7d5vm8nq0e2nege6tkq9mgpevd68,110.637992
sent1qy3pn75dth3np4thtrpmgpgzjd6gydxuqra43e,2999.7
sent1q9wtp7sn4j60p05f7fjn5jje55dw3spqz3pr5h,14.0
sent1q9ctly8w0e284jvkfjx2k8uly5qkr70tyc5l3z,71000.0
sent1qxqjxaw46t745twjwym7azjgchnhxtx6h3mn52,9999.0
sent1qxegr9g0hfz8uv7f0qsmrzjere3jt73n944ctd,13348.912301
sent1q86uaaa3u5gkhc2g6c6a0qpf4rahky7706mnxp,1500.0
sent1qt9nvcvk2rmwmwey88zf5xrtu7atr5fatkfmkw,9035.692216
sent1qwvmrshaluhu8hn2y7kcetmh0yj6tj8j66vptj,1351344.462496
sent1qwmras2emvnwtg2s5mwvf0dk5xhku5yx2r9v7l,116.0
sent1qsavjhcrupgjma4sjrtug72j5nsjxyat4exmg8,2800.0
sent1qjtdadhlxq5yly64l6f8z5e2e7az2vf7c03amd,1.468396
sent1qj4uu8yjud24rdppk4vvmakt8acny2ysualuwn,0.59524
sent1qnpx3y9jrx6z439r55aekmelkwe3fp4249zx3g,15502.07575
sent1qn2xcf9ufa5cla9gdnh884rszz3ylqaf8yt8xs,391174.785715
sent1q56kn2r7pgcjqyd5g3r8rqqaqmcde47t7nwzva,10000.0
sent1qhqkjssktcqqkrcl7t0pxh7lsz755n436u4a0a,2471.069744
sent1qhn7xhdqsalmnee827r66xrm24s9n4rs0df7fz,29707.0
sent1qcxyh88mrnvhw65ck0a8g865ypw7vj8mduux74,8082.254247
sent1qclvxuvzdq3vl94alkqdxxv0azng652fh3uyjp,125019.537
sent1q6jl82vh0f8tms5ejwws6vfa5q3tezkm9wjfh4,335.329946
sent1qmulnqa54mfuhlrjfrpqj4eqlm73jecs64q3ya,8123.152736
sent1qu6zv4tnh7uhuyfa58n67grlqngw4uw7xtu9c0,5000.0045
sent1pp8m32trhgjkclgtrxyl8nmd7h27p7nkjm5nc5,9999.0
sent1ppkyaacesx9gh3wafl5zp5kr3p5sy9v832cvp3,2270.0
sent1pz934vv8jg8ld95tum8f8dg40jls04rgguvqd4,13178.87
sent1prtklehv7zcplnz4fa0gsp0qfg867argn08jeu,198526.177986
sent1pyxqjxtk5nkt8t0tv8qd88yyhfjxjvq45pzx5l,1514.026
sent1py2zne7xmessklet0glsvnpg9gdq99zkc29l8y,9200.0
sent1pys9yw6ac823n536q8yumueaq7v8uf87y27q2p,33067.74665
sent1p2gx4erh6z297es6wr3ckftnlm6hy3cch29xaw,127994.088195
sent1p2wkepjzjn5thasc9x758xfk9rf9r8j5kt28q7,72000.0
sent1p2ja3zkzwgs9jf6ev5qjkv89nx0msjmul78t6v,9970.0
sent1p2l9grqmt2znq867hlfw2qluj359kd2fvdnja3,2.0
sent1pv8a4jpkem62n6x8ml8tsf4gr2mk2lcve4fdlu,13000.0
sent1pvdpewh4d87esa7k8qryvpvcef2g2e2v8u3tnx,38561.186859
sent1pvjmn8p4cv400qd0gh04m7f3ssh6j7zqdqs3zv,106073.957656
sent1pwyuwdcfnz06pxrz894rpkr9q5mkw0mj505905,425.617586
sent1pw2undcuj8l5fng5ttg0rcgckc6sgmgc6c8jsv,7825.3
sent1p0z8eng6fkszx5hqn2gwqmedv83tgh2ggms7tn,199980.000001
sent1pjnhyd66w99hrlsvvu75c7m9j7f4gj6vr2r5hd,29000.0
sent1pkq89j5g43adcekr34tdsrd29t597gtnrd2d6f,5226.116008
sent1pkga5n8v60dcg3mrhk2z66twncy4r80qdjfyn3,2761.0
sent1pkc2k0373uy6wrx0vazecc4g9aysjp89qxdr5t,11000.4375
sent1pcjwknuwyeseua546rhzadulgsselk50er03zu,74000.0
sent1pcazzexh63g77wp9us85f0n0e2jl7cqyflah0t,49999.9984
sent1pevsj28y6py9s9p7eaxrjxnjtlgcu2a72q5cty,30900.0
sent1p6dfd2flch36q96aac76np7x0f22xwugrekwze,3428.0
sent1pmxp4cmwt57s868cmzeyces5dakr6p94mypdh2,0.123
sent1pms9ftyy8uh47qj2s8evwqnfg7sfqz9vtsmwf0,2510.29048
